Experiments,DFabs<--ACabs,DFabs<--BAabs,DFabs<--BHabs,DFabs<--BLabs,DFabs<--BUabs,DFabs<--CAabs,DFabs<--CCabs,DFabs<--CHabs,DFabs<--DFabs,DFabs<--ELabs,DFabs<--ERabs,DFabs<--FPabs,DFabs<--PCabs,DFabs<--PJabs,DFabs<--RIabs,DFabs<--pH,DFabs<--Lactate,DFabs<--Butyrate,DFabs<--Acetate,DFabs<--AcGum,DFabs<--ArGal,DFabs<--Inulin,DFabs<--Pectin,DFabs<--Starch,DFabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"*PJ, *Starch",0.0008658583936366176,-0.002907701222734018,0.0003063870712437412,0.0014565213600342922,0.004495640796693888,-0.0056575126505710865,-0.013496851392767645,0.0006578785655173383,0.018999375440180297,0.007980040084909308,-0.005894890894944016,0.0005905154889280134,0.006253178461708803,-0.00029866578226739695,-0.0025372296537865295,-0.03417113818228245,0.0,0.0,0.0,0.008621655065904964,0.006062705332243985,-0.023155678945847528,0.005806307144124401,-0.012223643865436314,0.01189498481933366,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.0,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*PJ, *Xylan",0.0010179805552417583,-0.0026593866741115393,0.0005059696225957435,0.0021954936432567514,0.002895092481577938,-0.005710376578975807,-0.011343836786056107,3.8295897909186306e-05,0.021065045046535405,0.008960313265296544,-0.005273321089758115,-0.0006357081115923149,0.007159303435209122,-0.00033438402820717267,-0.0012901443751020861,-0.036684248747134746,0.0,0.0,0.0,0.009259951136667622,0.007181533241475169,-0.02163427568294785,0.004637368047101931,0.0024065775508907705,-0.008109507161107931,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.0,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*PJ, AcGum",0.0013318624262782669,-0.0010881614397195247,0.0004559037461876877,0.0006544120288030664,0.0017201505364342173,-0.004231909477913922,-0.003966473984447393,-0.0003575503030283885,0.015202587096189909,0.01127729960463264,-0.005104391515593637,-0.0006540876643901525,0.004966138684275475,-0.00022383738309145077,-0.001853752515532754,-0.028763352781534194,0.0,0.0,0.0,0.048822320445694706,-0.0023597344959324063,-0.03939041277732362,-0.010563910801640965,-0.009214688373560254,-0.003010663429105824,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.0,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*PJ, ArGal",0.0008247754147106952,-0.0038899020698260176,-0.0010034595226699665,0.0014852994443340726,0.00313518300652504,-0.0051183448494835325,-0.009836339735510673,0.0001277840696275256,0.024335951270027592,0.011008927534249695,0.004470853009684517,-0.00033311474898999315,0.006902808160944417,-0.0007649222016334532,-0.000564219623126766,-0.0367861684885892,0.0,0.0,0.0,-0.00278664489361373,0.053274793445386666,-0.04004796092144467,-0.009968303887342865,-0.01467539918354966,-0.006143842263316566,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.0,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
"*PJ, Inulin",0.0006067971631207246,-0.0004309663752263247,-5.0359659574249286e-05,0.002989816122095694,0.01035252798179334,0.004007698412645946,-0.019336767025630582,0.000396892343732444,0.01648952042175965,0.01512144586240703,-0.01092178385366093,0.00019198381426659478,0.00999582706188614,-0.0017404023998162964,-0.0016396809707988395,-0.05058280389755965,0.0,0.0,0.0,-0.01213081666691737,-0.009594991312108255,0.06037191755561667,-0.012395026951350948,-0.016263654526661744,-0.011789426332847637,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.0,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
"*PJ, Pectin",0.0012060723572292111,-0.002325873911719431,-0.0004700606316328067,0.002282475512474775,0.0024122693660584356,-0.005157515494660898,-0.015523293490775608,0.0016071214374493471,0.03547797814180906,0.010557779221033506,-0.0048213690993460755,-0.0009256119789047668,0.008901191003281964,0.0004465575939552345,-0.0021901957656849515,-0.03765538646754895,0.0,0.0,0.0,-0.008849901487542822,-0.0067569070698862725,-0.04228460196405649,0.06687663580544971,-0.017677539239891547,-0.011482080338014799,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.0,0.9160407086455908,0.0,0.0,0.0,1.0,0.0,0.0
"*PJ, Starch",0.0009192125414582815,-0.002215539929880338,-0.0008058473027565267,0.0014133939908986732,0.004095175652341409,-0.0066650825806639415,-0.0037437843717634685,-0.0005926192687316368,0.016921636079522694,0.012025436171415178,-0.00299895341931419,-0.000347557098350742,0.007432241570204497,-0.0004528279839591548,-0.002528023299845782,-0.03223618207668716,0.0,0.0,0.0,-0.004522186497395688,-0.007386993528767065,-0.041826631990684704,-0.013285642545670271,0.05472363861447031,-0.004275117792527783,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.0,0.9160407086455908,0.0,0.0,0.0,0.0,1.0,0.0
"*PJ, Xylan",0.0013238168152218525,-0.0015494332784278834,-0.00012060757726430829,0.0007135809517719523,0.005111942772160877,-0.002488450766964393,-0.011214948022230106,-0.0007000045681541619,0.01690335715020245,0.008259454064748505,-0.0063567109676924615,-0.00012827024371786546,0.006488311940973452,-0.0007504348168996238,-0.0013403105227784685,-0.029835400811650547,0.0,0.0,0.0,-0.0023504193059422735,-0.005481462255120278,-0.04621676299551671,-0.012080353992906485,-0.006616416702216321,0.06207726172933523,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.0,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*RI, *AcGum",0.0004976379651237611,-0.003284161031584848,0.00011492031203074929,0.0013145792027088735,0.0020690185508944778,-0.004428588615899737,-0.016314197729595678,-0.00013539147139950242,0.025853559491647915,0.011868648393587629,-0.008280089511112733,-0.000766622327606786,0.006870454407551073,0.00225212726234035,0.004121354522014204,-0.043813646676188166,0.0,0.0,0.0,-0.002500542556359009,0.004584497794170271,-0.02623650890351696,0.0031536913832480255,0.005845248551869936,0.010861746557056904,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,0.0,0.2,0.2,0.2,0.2,0.2
"*RI, *ArGal",-0.00047694520516828985,-0.0008320250429890381,-0.00012184319001707187,0.0014475597966123724,0.0035703468424352737,-0.003488504952666434,-0.016477058137005028,8.521424945105222e-05,0.02145115727050738,0.012381359208375214,-0.010618805744769899,-8.445251394401876e-05,0.006969897611574693,0.002603340563787655,0.004369455340572378,-0.04416870218447664,0.0,0.0,0.0,0.012558500719341364,-0.008699366626414386,-0.025739683265035805,0.002907748102125795,0.007099054394797843,0.008911491542715918,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,0.2,0.0,0.2,0.2,0.2,0.2
"*RI, *Inulin",0.000428811597891829,-0.002866689346053382,-3.9243205365809296e-05,0.0020307782546363094,0.0030101940713145527,-0.004601083496077496,-0.012912155430425298,0.00042875718664039253,0.019961100684648212,0.011920692543075847,-0.007963486906479704,-0.0007639710876074699,0.006127561811696398,0.00294255910271948,0.004465382190590556,-0.03946006276052106,0.0,0.0,0.0,0.009386905678971248,0.007474818351593884,-0.04545060522684997,0.006031293802979316,0.004602819886058568,0.00889335963875055,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,0.2,0.2,0.0,0.2,0.2,0.2
"*RI, *Pectin",0.0007116353816606775,-0.0022714112292636524,0.00041008976372805506,0.0015790991146456103,0.0033931589651514187,-0.0050590259378606615,-0.016794478265060617,0.0005665317296304498,0.02426791611550884,0.00940692137926817,-0.010393722871826452,-0.0007744295099242159,0.006745576753535054,0.0019766018421135175,0.0043996836702254695,-0.03889506889845838,0.0,0.0,0.0,0.010704489260573276,0.005152857061475514,-0.026473219242285594,-0.01179838778959079,0.005955522636120969,0.010837395072660665,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,0.2,0.2,0.2,0.0,0.2,0.2
"*RI, *Starch",0.0008926860649477363,-0.004289572596211325,-0.00029661642387509375,0.0015146008862013166,0.00349265045401725,-0.004907126851718534,-0.015198205538432706,0.00046398090706630245,0.019427241838791152,0.011144411221823906,-0.006806039757687939,-2.1135258403691806e-05,0.007070224928584965,0.0021144440042024305,0.004594958890229464,-0.03988527724858034,0.0,0.0,0.0,0.012359667430547146,0.0058378162014890815,-0.02690428015860645,0.006723346761004492,-0.015046186577528719,0.01136614741249518,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,0.2,0.2,0.2,0.2,0.0,0.2
"*RI, *Xylan",0.0015583270686593924,-0.0017707645842297503,-8.078543469309717e-05,0.002665694498203017,0.003018677244809541,-0.00486001361330802,-0.0187593960897489,0.00039086539636958777,0.026099938103421164,0.010306952729482543,-0.0056908061626282595,-1.0698581622406207e-05,0.0068307899768379615,0.0022229506651108904,0.003410719390958547,-0.04475575714795427,0.0,0.0,0.0,0.009789201637560674,0.004436594564467668,-0.024755625458942217,0.004638806249607694,0.006220529954880477,-0.007258467465977776,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,0.2,0.2,0.2,0.2,0.2,0.0
"*RI, AcGum",0.0009700905091383237,-0.0025909720344299615,0.0002941776219416749,0.0011757010644809765,0.0022140256467867987,-0.003390249054540287,-0.011082648424939672,-0.00016571953046051106,0.019430601205676794,0.009857341425324026,-0.005047389231622221,-0.0009131181273948058,0.004032517041672359,0.002594558776102283,0.004557141405953601,-0.03175929098305377,0.0,0.0,0.0,0.05992137310687791,-0.002695085411383347,-0.04705931224606253,-0.012565998656844551,-0.011059271036223933,-0.0030707373080605797,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"*RI, ArGal",0.001015615251592616,-0.0016788646511056201,4.4888664375642675e-06,0.0013147044791416698,0.003122964697805318,-0.005328134086660362,-0.014669479085979133,4.029829224402314e-05,0.02430733745071021,0.01080021282827312,-0.0066226191327653176,-0.0010129245353693304,0.0057707690261304375,0.001402341410179028,0.003995428713546557,-0.03339153647592122,0.0,0.0,0.0,-0.0016553592783483597,0.06434873896227643,-0.04600339327854189,-0.008918768451972441,-0.015344045229933479,-0.007850028058006005,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"*RI, Inulin",8.854635906490359e-05,-0.0009386477822607213,-0.00018691764297810624,0.0027436955493282196,0.01326828683980487,-0.003942902152511207,-0.01918797612020915,0.0006172231906516975,0.030655240318314594,0.01712723416360942,-0.015027681555260313,9.542298079891573e-05,0.009658769812773575,0.004328361544758082,0.002088610387661241,-0.05541307529434561,0.0,0.0,0.0,-0.01317603841254657,-0.008852868635546076,0.059568423276597816,-0.012904933602972462,-0.02316952417689291,-0.01379151295193217,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"*RI, Pectin",0.0006965566104785966,-0.0019239805384793065,-0.00014808770777149658,0.001454228191551838,0.0004699587923559278,-0.0028379636173221194,-0.019665595821358947,0.00022399843585762123,0.030840858744288033,0.010931864937936717,-0.005488797671754252,-0.0014153717221184207,0.007066043747419661,0.0015439201772890312,0.0041542030566118,-0.03626757591116157,0.0,0.0,0.0,-0.008930007524111057,-0.0064305289546874415,-0.0437520857629451,0.07217354216020216,-0.016454215647483412,-0.012593218641863623,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"*RI, Starch",0.0019340866245329386,-0.0049137966436418636,-0.001012577797201546,0.0008118145980618214,0.007008370181376284,-0.007278512132100083,-0.013095446819947527,-0.003312926856292918,0.026844209728931836,0.012380730216814712,-0.006221691922030665,-0.0005711679837920454,0.00566907956010916,0.0012271763215010807,0.005542493110353297,-0.03423340888016603,0.0,0.0,0.0,-0.004789308482273057,-0.009698755426163023,-0.04941562191667881,-0.012876451845196158,0.06681242949075318,-0.007162982277910818,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"*RI, Xylan",0.00034137386828661005,-0.0030610626698894926,0.0006184924529357386,0.00010763833637941968,0.007685322995212947,-0.0025955790027298717,-0.009083328258923508,-0.0002725845947861685,0.01593271396884864,0.010959270298480987,-0.00602164856412194,-0.00027884404428980597,0.0053229927813464965,0.0026375869627703317,0.0026205150783061982,-0.03167336695234884,0.0,0.0,0.0,-0.0024730326049029827,-0.005002316375347699,-0.05053118593482808,-0.012950263358652596,-0.007832815154370936,0.05919785195792264,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"AC, AcGum rep1",0.0006406646188009866,0.0036929354799742045,0.0012451192770491944,0.0013824639570983977,-0.0037114924954419785,0.0061070985211567445,0.00966539670120586,-0.00025189552286809103,-0.017136033043604004,-0.0029333468509668654,0.002392111061648889,0.0010670072991739625,-0.0005404275266284292,-0.00045989514921199144,0.0035987211154265837,-0.028763457292860204,0.0,0.0,0.0,0.03694056824188341,-0.0029108165153725577,-0.016993759525093164,-0.010168123700740663,-0.00606161808933724,-0.0031534889882261097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"AC, AcGum rep2",0.00013516487045721513,0.005594655683433468,0.0008937726796350698,0.0003317882323806935,-0.0067028900625353514,0.007091707187620075,0.005238393743268469,-1.2642344967885275e-05,-0.027993873604996635,-0.0020009365322237673,0.005030465864322403,0.0003330064260146834,-0.0017480589297007418,0.000529601521451365,0.004736025499349291,-0.018672266936098983,0.0,0.0,0.0,0.03288285356353629,-0.0021210172061215758,-0.019402065678414973,-0.004257511174814268,-0.004992071337659249,-0.0012463699653744698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"AC, AcGum rep3",0.0003075110912322992,0.002617315306243571,-0.0004742423411120081,0.0009621691957793446,-0.003621049039065838,0.006111123072491451,0.007898026862266387,-1.4153851026827706e-06,-0.027141755507750946,-0.0005051435868848457,0.006808486921204762,0.0010781868242404672,-0.000714706280692056,-0.00032190274785865445,0.002805893556638197,-0.019973113784058524,0.0,0.0,0.0,0.04120094552128152,-0.0028202682276341046,-0.027251872704787686,-0.006434110081331295,-0.0040882240760732776,-0.002794123083691706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
